channel,video_id,title,published_at,description,tags,category_id,views,likes,comments,engagement_rate
CBS News,7pR-Gy4vD9k,Trump speaks about decision to cancel planned Iran strikes,2026-06-11 20:20:56+00:00,"President Trump on Thursday announced he was canceling planned strikes against Iran, citing progress on a potential peace deal. Mr. Trump spoke about the decision from the Oval Office.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","donald trump, iran, middle east, Iran, Donald Trump, Middle East, CBS News 24-7 Clips, U.S., Politics, CBS News",25,2647,24,26,0.018889309
CBS News,CllP72bcQCo,The 2026 World Cup begins today. Here's what to know.,2026-06-11 19:53:39+00:00,"Charlie Davies, a former player for the U.S. Men's National Team, joins CBS News with more insight as the 2026 FIFA World Cup begins.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Soccer, World Cup, CBS News Mornings Clips, Sports",25,1219,12,3,0.012305168
CBS News,0tKP7tr6TUI,Details on progress toward Iran peace agreement as Trump calls off strikes,2026-06-11 19:36:07+00:00,"President Trump on Thursday announced he would cancel all planned strikes against Iran and said progress was being made on a potential peace deal. CBS News' Margaret Brennan and Courtney Kealy have more.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","donald trump, iran, middle east, strait of hormuz, Iran, Donald Trump, Middle East, Strait of Hormuz, CBS News 24-7 Clips, Politics, World, CBS News",25,47381,202,240,0.009328634
CBS News,sUXkSU-wSp4,Trump taps federal prosecutor Jay Clayton for director of national intelligence role,2026-06-11 18:56:50+00:00,"President Trump on Thursday announced he's nominating former SEC chairman and current U.S. Attorney for the Southern District of New York Jay Clayton to be the next director of national intelligence. CBS News congressional correspondent Caitlin Huey-Burns reports.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Politics, Donald Trump, National Security, Tulsi Gabbard, Southern District of New York, Securities and Exchange Commission, CBS News, U.S.",25,5124,36,16,0.010148322
CBS News,ile06-30Ixw,"SpaceX IPO could see a ""volatile few hours"" after launch, market reporter says",2026-06-11 18:34:26+00:00,"SpaceX goes public on Friday, with its initial public offering poised to make waves. Joe Ciolli, executive editor of the First Trade Newsletter at Business Insider, shares his market performance predictions for Elon Musk's aerospace company.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Finance, Money, Economy, Politics, CBS News 24-7 Clips, U.S., MoneyWatch",25,4079,29,10,0.009561167
CBS News,_J_qygTd5cM,"Supreme Court hands down opinions on criminal trial venues, bankruptcy court, investment regulations",2026-06-11 18:18:46+00:00,"The Supreme Court issued new opinions in three court cases on Thursday. A series of major rulings remain as the end of the court's current term nears. CBS News chief legal correspondent Jan Crawford explains.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Lawsuit, Supreme Court of the United States, CBS News 24-7 Clips, U.S., Politics",25,20997,56,29,0.004048197
CBS News,l7FFaM6Im0M,"Trump says planned strikes on Iran are canceled, cites progress on potential deal",2026-06-11 18:06:52+00:00,"President Trump posted on social media Thursday that he's canceling planned strikes against Iran, citing progress on a potential peace deal. CBS News' Natalie Brand has more.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","donald trump, iran, middle east, israel, west bank, gaza, Iran, Israel, Donald Trump, Gaza, Middle East, West Bank, CBS News 24-7 Clips, U.S., Politics, CBS News",25,25600,100,188,0.01125
CBS News,WCxBOe5FYeY,"False alarm prompts hazmat response at Pentagon, sources say",2026-06-11 17:31:07+00:00,"A false alarm likely triggered a hazmat response at the Pentagon on Thursday, sources say. Employees are under a shelter in place order until an all clear is issued. CBS News' Eleanor Watson has the latest.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Pentagon, United States Department of War, CBS News 24-7 Clips, U.S., Breaking News, Politics",25,5881,56,13,0.011732699
CBS News,lss7mH8_sfU,Top Trump officials announce criminal charges over migrant children allegedly smuggled,2026-06-11 17:29:45+00:00,"Acting Attorney General Todd Blanche and Homeland Security Secretary Markwayne Mulln announced smuggling conspiracy charges linked to cases of unaccompanied migrant children brought into the U.S. CBS News' Camilo Montoya-Galvez reports.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Migrant children, ICE, Immigration, Turmp administration, CBS News 24-7 Clips, U.S., Politics",25,2983,35,24,0.019778746
CBS News,oPaqxtVXmKo,"Trump says he wants Iran's Kharg Island but doesn't think Americans have the ""stomach"" for it",2026-06-11 17:06:43+00:00,"President Trump renewed threats against Iran's Kharg Island, but then walked back some of his comments, claiming Americans don't have the ""stomach"" for an invasion. CBS News' Aaron MacLean has more insight.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Donald Trump, Kharg Island, Iran war, Iran, Strait of Hormuz, CBS News 24-7 Clips, Politics, World",25,20478,217,218,0.021242309
CBS News,#NAME?,Investors prepare to gamble on huge AI companies going public,2026-06-11 16:49:47+00:00,"Investors are preparing for SpaceX, Anthropic and OpenAI to go public as the markets brace for the AI era. Emily Chang, the host of Bloomberg's ""The Circuit,"" joins CBS News with more.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","AI, Artificial Intelligence, IPO, Stock Market, SpaceX, Elon Musk, MoneyWatch, U.S., CBS News 24-7 Clips",25,1595,14,5,0.011912226
CBS News,1FKZ2LyVlnA,"Hazmat crews responding to ""hazardous materials incident"" at Pentagon | full coverage",2026-06-11 16:34:56+00:00,"Hazmat teams responded to a ""hazardous materials incident"" at the Pentagon, officials say.

#news #livenews #breakingnews 

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations’ top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on Twitter: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","cbs news, breaking news, livestream, live news, u.s. news, politics, top stories, trump administration, pentagon, hazmat",25,13652,94,17,0.008130677
CBS News,AIXuIZkhXpo,What to know as the FIFA World Cup tournament begins,2026-06-11 16:33:38+00:00,"The FIFA World Cup is starting on Wednesday. CBS News' Nicole Valdes spoke with some members of the U.S. Men's National Soccer team as the tournament gets underway.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","World Cup, FIFA, sports, soccer, futbol, Sports, Soccer, CBS News 24-7 Clips, U.S., World",25,2071,13,2,0.007242878
CBS News,V94R0DiDHS4,Pentagon reacts to hazmat investigation as personnel remains under lockdown,2026-06-11 16:30:41+00:00,"Pentagon spokesman Sean Parnell confirmed a shelter-in-place directive at the Pentagon as officials investigate a potential ""hazardous materials incident."" CBS News' Eleanor Watson and Sam Vinograd have more.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Pentagon, evacuation, shelter in place, hazmat, CBS News 24-7 Clips, U.S., Politics",25,22261,211,97,0.013835856
CBS News,_KXG53DzMqc,Pentagon under lockdown for hazmat investigation | Special Report,2026-06-11 16:17:30+00:00,"Some floors of the Pentagon were evacuated, and other personnel were instructed to shelter-in-place due to a possible hazmat situation involving a potential air quality issue. CBS News' Kelly O'Grady anchored this CBS News special report.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Pentagon, evacuations, hazmat, shelter in place, Special Report Clips, U.S., Politics",25,15585,225,74,0.019185114
CBS News,cL7y2AQQw-s,"Pentagon investigating possible hazmat situation, reports that system detected air quality issue",2026-06-11 15:54:12+00:00,"There is an investigation at the Pentagon after the building's systems detected an ""air quality issue necessitating precautionary measures,"" according to a post on social media from the Arlington County, Virginia, fire department. CBS News' Shanelle Kaul reports.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Pentagon, air quality, hazmat situation, Air Quality, United States Department of Defense, CBS News 24-7 Clips, U.S., Politics",25,5457,48,20,0.012461059
CBS News,VFvleXd1tnw,Homeland security chief reacts after Somalian referee was denied U.S. entry for World Cup,2026-06-11 15:53:02+00:00,"Homelane Security Secretary Markwayne Mullin is reacting to backlash after the U.S. denied entry for Solamian referee Omar Arta to participate in the FIFA World Cup. CBS News' Camilo Montoya-Galvez reports.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","FIFA, World Cup, Markwayne Mullin, ICE, CBS News 24-7 Clips, U.S., Politics, World",25,161607,1574,1262,0.017548745
CBS News,LLzjWbt0VcA,New York Knicks make history in Game 4 of NBA Finals,2026-06-11 15:29:45+00:00,"The New York Knicks pulled off the biggest comeback in NBA Finals history during Game 4 against the San Antonio Spurs. New York Daily News NBA reporter Kristian Winfield joins with more.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Basketball, NBA, NBA finals, NYC, New York Knicks, San Antonio Spurs, NBA Finals, CBS News Mornings Clips, Sports",25,2012,20,1,0.010437376
CBS News,XusC0wdurK8,Scary weather slams parts of Illinois and more severe conditions are expected today,2026-06-11 15:13:58+00:00,"Disruptive winds slammed parts of the Midwest as millions of Americans brace for more severe weather. CBS News' Rob Marciano reports from Stickney, Illinois.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","dangerous winds, severe weather, tornadoes, Severe Weather, CBS News 24-7 Clips, U.S.",25,71307,242,24,0.003730349
CBS News,pescTf6kQek,New wholesale inflation data shows huge rise,2026-06-11 15:07:12+00:00,"New Producer Price Index data signals that inflation continues to affect wholesalers more and more. CBS News' Kathryn Watson has more.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Production Price Index, Donald Trump, inflation, economy, Economy, Inflation, MoneyWatch, U.S., CBS News 24-7 Clips, Politics",25,7608,105,78,0.024053628
CBS News,S4eSFylRgak,"Trump says U.S. will take Iran's Kharg island ""in the not too distant future""",2026-06-11 15:04:37+00:00,"President Trump is renewing his threats to take Iran's Kharg Island, a move that would worsen the dynamic with Tehran despite diplomatic efforts to reach a peace deal. CBS News' Robert Berger and Aaron Navarro report.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Iran, Kharg Island, Iran war, Donald Trump, inflation, Strait of Hormuz, Inflation, CBS News 24-7 Clips, Politics, World",25,22618,205,143,0.015385976
CBS News,6BSEGTcUd-k,Karmelo Anthony's parents speak out after teen's murder conviction,2026-06-11 14:03:21+00:00,"Karmelo Anthony's parents are speaking out after his murder conviction for Austin Metcalf's fatal stabbing at a Texas track meet. CBS News' Jonah Kaplan reports, and Caroline Polisi has more on the legal aspects of the case.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Murder Trial, Crime, CBS News Mornings Clips",25,215680,1920,3615,0.025663019
CBS News,KwVNYZ_5UZA,Bill Gates says Jeffrey Esptein used his affairs to pressure him into a relationship,2026-06-11 13:43:37+00:00,"More details are emerging on Bill Gates' testimony before members of the House Oversight Committee on his links to Jeffrey Epstein. CBS News' Nikole Killion reports.

CBS News 24/7 is the premier anchored streaming news service from CBS News and Stations that is available free to everyone with access to the internet and is the destination for breaking news, live events, original reporting and storytelling, and programs from CBS News and Stations' top anchors and correspondents working locally, nationally and around the globe. It is available on more than 30 platforms across mobile, desktop and connected TVs for free, as well as CBSNews.com and Paramount+ and live in 91 countries.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News 24/7: https://cbsnews.com/live/
Download the CBS News app: https://cbsnews.com/mobile/
Follow CBS News on Instagram: https://instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on X: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsnews.com/newsletters/
Try Paramount+ free: https://paramountplus.com/?ftag=PPM-05-10aeh8h

For video licensing inquiries, contact: licensing@veritone.com","Epstein files, Jeffrey Epstein, Bill Gates, Melinda gates, CBS News Mornings Clips, Crime",25,18369,232,107,0.018455006
